289,John Paul,Elias,none,193.04,205,data not available,data not available,3,1,0,4
290,Rafael,Carino,none,203.2,245,data not available,Orthodox,2,1,1,4
299,Alex,Torres,Rolo,177.8,145,"70.0""",Orthodox,2,2,0,4
300,John,Polakowski,Buckets of Blood,177.8,155,data not available,Orthodox,2,2,0,4
301,Billy,Miles,The Kid,177.8,170,data not available,Orthodox,2,2,0,4
302,Joe,Moreira,none,180.34,195,data not available,Southpaw,2,2,0,4
303,Keith,Hackney,The Giant Killer,180.34,200,data not available,Sideways,2,2,0,4
304,Brandon,Sene,none,180.34,205,data not available,data not available,2,2,0,4
306,John,Donaldson,J.T.,172.72,145,data not available,data not available,2,2,0,4
307,Alex,Dunworth,none,172.72,155,data not available,data not available,2,2,0,4
308,Crosley,Gracie,none,175.26,190,data not available,Orthodox,2,2,0,4
309,An Ying,Wang,Smiley,182.88,170,data not available,Orthodox,2,2,0,4
310,Chad,Sutton,none,185.42,185,data not available,data not available,2,2,0,4
311,Ricardo,Barros,none,185.42,205,data not available,data not available,2,2,0,4
312,Gerard,Gordeau,none,195.58,216,data not available,Orthodox,2,2,0,4
323,Takashi,Sugiura,none,180.34,225,data not available,Southpaw,1,3,0,4
324,Anthony,Taylor,Pretty Boy,170.18,145,data not available,data not available,1,3,0,4
325,Gilbert,Rael,none,172.72,155,data not available,data not available,1,3,0,4
326,DeMarco,Villalona,none,175.26,185,data not available,data not available,1,3,0,4
327,David,Hood,none,182.88,200,data not available,data not available,1,3,0,4
328,Herman,Renting,none,182.88,215,data not available,Switch,1,3,0,4
329,Greg,Nagy,none,185.42,210,data not available,Orthodox,1,3,0,4
330,Marcus,Bossett,The Grasshopper,185.42,215,data not available,Orthodox,1,3,0,4
331,Harold,Howard,none,187.96,240,data not available,Orthodox,1,3,0,4
332,David,Levicki,none,195.58,275,data not available,data not available,1,3,0,4
335,Yuhi,Sano,none,180.34,243,data not available,Orthodox,0,4,0,4
336,Joe,Son,none,162.56,236,data not available,Orthodox,0,4,0,4
337,Bu-Kyung,Jung,none,170.18,154,data not available,Orthodox,0,4,0,4
338,Trent,Jenkins,none,187.96,185,data not available,data not available,0,4,0,4
339,Tony,Halme,none,190.5,300,data not available,Orthodox,0,4,0,4
340,Osamu,Tachihikari,none,195.58,300,data not available,Orthodox,0,4,0,4
341,Nadia,Kassem,187,165.1,115,"66.0""",Southpaw,5,0,0,5
342,Lauren,Mueller,Princess Tiger,165.1,125,"67.0""",Orthodox,5,0,0,5
343,Antonina,Shevchenko,La Pantera,172.72,125,data not available,Southpaw,5,0,0,5
344,Rafael,Fiziev,Ataman,172.72,155,data not available,data not available,5,0,0,5
345,Bob,Cook,Crazy,175.26,170,data not available,Orthodox,5,0,0,5
346,Mike,Davis,Beast Boy,182.88,145,"72.0""",Orthodox,5,0,0,5
347,Chase,Hooper,The Teenage Dream,185.42,145,data not available,Southpaw,5,0,0,5
348,Roosevelt,Roberts,The Predator,187.96,155,"73.0""",Orthodox,5,0,0,5
349,Alton,Cunningham,The Bo-Man,187.96,185,"77.0""",Orthodox,5,0,0,5
350,Jorgen,Kruth,The Last Viking,187.96,205,data not available,data not available,5,0,0,5
351,Luis,Pena,Violent Bob Ross,190.5,155,"76.0""",Southpaw,5,0,0,5
352,Bevon,Lewis,none,190.5,185,"79.0""",Orthodox,5,0,0,5
360,Willie,Parks,Slick,177.8,185,data not available,data not available,4,1,0,5
361,JJ,Okanovich,The Bosnian Bomber,180.34,155,data not available,data not available,4,1,0,5
362,Jamie,Colleen,none,160.02,115,"65.0""",Orthodox,4,1,0,5
363,JP,Buys,none,167.64,125,"66.0""",Orthodox,4,1,0,5
364,Royston,Wee,none,170.18,135,"67.0""",Orthodox,4,1,0,5
365,Luis,Gomez,Tiger Junior,170.18,145,"68.0""",Orthodox,4,1,0,5
366,Roberta,Rovel,Crusher,172.72,145,data not available,data not available,4,1,0,5
367,James,Gray,The Phenom,175.26,135,data not available,Orthodox,4,1,0,5
368,Rick,Davis,The Flying Squirrel,175.26,155,data not available,Orthodox,3,1,1,5
369,Richie,Smullen,none,175.26,155,"68.0""",Orthodox,3,1,1,5
370,Jimmy,Quinlan,Crash,182.88,185,"72.0""",Orthodox,3,1,1,5
371,Joao,Pierini,none,185.42,155,data not available,Switch,4,1,0,5
372,Michael,Cora,Kookie Monster,185.42,170,"77.0""",Southpaw,4,1,0,5
373,Phil,Hawes,Megatron,185.42,185,"70.0""",Orthodox,4,1,0,5
374,Sokun,Koh,none,185.42,205,data not available,data not available,4,1,0,5
375,Kevin,Engel,The Hitman,187.96,170,data not available,data not available,4,1,0,5
376,Mickey,Gall,none,187.96,170,"74.0""",Switch,4,1,0,5
377,Sam,Greco,none,187.96,205,data not available,Orthodox,3,1,1,5
378,Everett,Sims,Sexual Chocolate,195.58,260,"77.0""",Southpaw,4,1,0,5
379,Austen,Lane,none,198.12,245,"80.0""",Orthodox,4,1,0,5
388,Rico,Altamirano,none,177.8,170,data not available,data not available,3,2,0,5
389,Royce,Alger,none,177.8,199,data not available,Orthodox,3,2,0,5
390,Anna,Elmose,Panda,160.02,115,"65.0""",Orthodox,3,2,0,5
391,Fredy,Serrano,El Profe,160.02,125,"65.0""",Orthodox,3,2,0,5
392,Emily,Whitmire,Spitfire,165.1,115,"63.0""",data not available,3,2,0,5
393,Shana,Dobson,Danger,167.64,125,"69.0""",data not available,3,2,0,5
394,Vernon,Ramos,none,167.64,170,"72.0""",Orthodox,3,2,0,5
395,Kelly,Faszholz,none,172.72,135,"67.0""",Orthodox,3,2,0,5
396,Eric,Castile,none,172.72,145,data not available,data not available,3,2,0,5
397,Rocky,Lee,none,175.26,145,"68.0""",Orthodox,3,2,0,5
398,Jose,Palacios,none,175.26,145,data not available,Orthodox,3,2,0,5
399,Troy,Mandaloniz,Rude Boy,175.26,170,data not available,Orthodox,3,2,0,5
400,Derek,Getzel,The Pretzel,182.88,155,data not available,data not available,3,2,0,5
401,Guilherme,Vasconcelos,Bomba,182.88,185,"74.0""",Orthodox,3,2,0,5
402,Fabio,Gurgel,none,182.88,205,data not available,Orthodox,3,2,0,5
403,Jason,Glaza,none,182.88,230,data not available,data not available,3,2,0,5
404,Frederick,Brown,none,182.88,235,data not available,data not available,3,2,0,5
405,Keigo,Kunihara,none,182.88,235,data not available,Orthodox,3,2,0,5
406,Siala,Siliga,Mighty Mo,185.42,290,data not available,Orthodox,3,2,0,5
407,Jerome,LeBanner,none,190.5,265,data not available,Southpaw,3,2,0,5
408,Jesse,Fujarczyk,The Ronin,193.04,225,data not available,Southpaw,3,2,0,5
416,Frank,Megallon,none,177.8,185,data not available,Southpaw,2,3,0,5
417,Steve,Jennum,none,177.8,215,data not available,Orthodox,2,3,0,5
418,Joey,Gilbert,none,180.34,155,data not available,Orthodox,2,3,0,5
419,Alfonso,Alcarez,none,160.02,145,data not available,data not available,1,3,1,5
420,Matt,Ramirez,The Machine,165.1,125,data not available,data not available,2,3,0,5
421,Maria,Rios,none,165.1,125,data not available,data not available,2,3,0,5
422,Hussain,Rasouli,none,167.64,135,data not available,data not available,2,3,0,5
423,David,Rasouli,none,170.18,155,data not available,data not available,2,3,0,5
424,Eugenio,Tadeu,none,172.72,160,data not available,Orthodox,2,3,0,5
425,Ivan,Cole,JP,175.26,135,data not available,data not available,2,3,0,5
426,Brady,Fink,none,182.88,183,data not available,Orthodox,2,3,0,5
427,Hong Man,Choi,Techno Goliath,218.44,330,data not available,Orthodox,2,3,0,5
431,Mike,Altman,none,177.8,185,data not available,Orthodox,1,4,0,5
432,Steve,White,none,180.34,175,data not available,data not available,1,4,0,5
433,Sarah,Payant,Soulja,162.56,115,data not available,data not available,1,4,0,5
434,Rich,Bouphanouvong,none,170.18,170,data not available,data not available,1,4,0,5
435,Josh,Stuart,none,175.26,160,data not available,data not available,1,4,0,5
436,Brandon,Michaels,none,175.26,185,data not available,data not available,1,4,0,5
437,Tomohiko,Hashimoto,none,182.88,250,data not available,Orthodox,1,4,0,5
438,Todd,Butler,none,185.42,200,data not available,Southpaw,1,4,0,5
439,Carlton,Jones,none,185.42,225,data not available,Orthodox,1,4,0,5
440,John,Matua,none,187.96,400,data not available,Orthodox,1,4,0,5
441,Yoshihiro,Takayama,none,195.58,280,data not available,Orthodox,1,4,0,5
442,Gerry,Harris,none,203.2,270,data not available,Orthodox,1,4,0,5
443,Keith,Mielke,none,172.72,185,data not available,data not available,0,5,0,5
444,Yosuke,Nishijima,none,175.26,205,data not available,Orthodox,0,5,0,5
447,Montel,Jackson,Quik,177.8,135,"75.0""",Southpaw,6,0,0,6
448,Talita,Nogueira,Treta,177.8,145,data not available,data not available,6,0,0,6
449,Ilima,Macfarlane,none,162.56,125,data not available,data not available,6,0,0,6
450,Ronaldo,Candido,Pacman,167.64,125,data not available,Southpaw,6,0,0,6
451,Aspen,Ladd,none,167.64,135,"66.0""",Orthodox,6,0,0,6
452,Carlos,Candelario,The Cannon,172.72,125,"67.0""",Southpaw,6,0,0,6
453,Cheyden,Leialoha,Steadfast,172.72,135,"73.0""",Orthodox,6,0,0,6
454,Neiman,Gracie,none,182.88,170,data not available,data not available,6,0,0,6
455,Adam,Khaliev,none,182.88,170,data not available,Orthodox,6,0,0,6
456,Anthony,Hernandez,Fluffy,182.88,185,"75.0""",Orthodox,6,0,0,6
457,Alonzo,Menifield,none,182.88,205,"76.0""",Orthodox,6,0,0,6
458,Edmen,Shahbazyan,The Golden Boy,187.96,185,data not available,Orthodox,6,0,0,6
459,Chibwikem,Onyenegecha-Palmer,none,190.5,185,"76.0""",Orthodox,6,0,0,6
460,Robert,Drysdale,none,190.5,205,"78.0""",Orthodox,6,0,0,6
461,Chad,Corvin,The Brave Warrior,195.58,255,data not available,data not available,6,0,0,6
469,Martin,Day,The Spartan,177.8,125,"71.0""",Orthodox,5,1,0,6
470,Nick,Pica,The Silverback,177.8,185,data not available,data not available,5,1,0,6
471,Dave,Galera,Scarecrow,180.34,135,data not available,Orthodox,5,1,0,6
472,Sako,Chivitchian,none,180.34,155,data not available,data not available,5,1,0,6
473,Chris,Sanford,none,180.34,185,data not available,Orthodox,5,1,0,6
474,Satoshi,Ishii,none,180.34,240,data not available,Orthodox,4,1,1,6
475,Tina,Lahdemaki,Jelly Bean,157.48,115,"62.0""",Orthodox,5,1,0,6
476,Bentley,Syler,Dr. Bolivia,162.56,125,"68.0""",Orthodox,5,1,0,6
477,Travis,Calanoc,The Dark Knight,172.72,145,data not available,Orthodox,5,1,0,6
478,Te,Edwards,Tango,172.72,155,"72.0""",Orthodox,5,1,0,6
479,Rene,Kronvold,none,172.72,170,data not available,Orthodox,5,1,0,6
480,Boston,Salmon,Boom Boom,175.26,135,"69.0""",Southpaw,5,1,0,6
481,James,Reese,JP,175.26,155,data not available,data not available,5,1,0,6
482,Giga,Chikadze,none,182.88,145,"72.0""",Orthodox,5,1,0,6
483,Eric,Wray,none,182.88,170,data not available,Orthodox,5,1,0,6
484,Keith,Berish,Sha Bang Bang,182.88,205,"73.0""",Orthodox,5,1,0,6
485,Dennis,Bryant,The Beard,185.42,205,data not available,data not available,5,1,0,6
486,Anton,Berzin,The Body Snatcher,187.96,205,data not available,Orthodox,5,1,0,6
487,Mike,King,none,190.5,185,"75.0""",data not available,5,1,0,6
488,Rolles,Gracie,none,193.04,242,data not available,Orthodox,5,1,0,6
489,Shawn,Teed,none,195.58,265,"79.0""",Orthodox,5,1,0,6
498,Ryan,Keenan,none,177.8,170,data not available,data not available,4,2,0,6
499,Chris,Herrera,The Crusher,177.8,185,data not available,data not available,3,2,1,6
500,Kevin,Jackson,none,177.8,199,data not available,Switch,4,2,0,6
501,Brad,Mitchell,none,180.34,145,data not available,data not available,4,2,0,6
502,Jeremy,Malaterre,none,180.34,155,data not available,data not available,4,2,0,6
503,Hector,Aldana,El Charro,180.34,170,"72.0""",Orthodox,4,2,0,6
504,Igor,Gracie,none,180.34,170,data not available,data not available,4,2,0,6
505,Sam,Spengler,The Ram,180.34,185,data not available,Orthodox,4,2,0,6
506,Tim,Catalfo,Obake,180.34,235,data not available,Orthodox,4,2,0,6
507,Scott,Ferrozzo,The Pitbull,180.34,323,data not available,Orthodox,4,2,0,6
508,Anthony,Do,none,162.56,125,data not available,data not available,4,2,0,6
509,Sijara,Eubanks,Sarj,162.56,125,"67.0""",data not available,4,2,0,6
510,Roldan,Sangcha-an,The Executioner,162.56,125,"65.0""",Orthodox,4,2,0,6
511,Yusaku,Nakamura,none,165.1,145,data not available,data not available,3,2,1,6
512,Bruno,Korea,Korea,167.64,135,"65.0""",data not available,4,2,0,6
513,Sarah,D'alelio,The Monster,170.18,145,data not available,data not available,4,2,0,6
